experiment,combo,file,product_count,update_index,activity,merged,component_object_count,event_object_count,wall_seconds_n,wall_seconds_min,wall_seconds_max,wall_seconds_mean,wall_seconds_median,wall_seconds_stdev,wall_seconds_q1,wall_seconds_q3
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,3,pick item,False,4,1,1,0.683164800000668,0.683164800000668,0.683164800000668,0.683164800000668,0.0,0.683164800000668,0.683164800000668
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,4,place order,False,5,5,1,0.8975213000012445,0.8975213000012445,0.8975213000012445,0.8975213000012445,0.0,0.8975213000012445,0.8975213000012445
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,5,item out of stock,False,5,1,1,0.9135413999993034,0.9135413999993034,0.9135413999993034,0.9135413999993034,0.0,0.9135413999993034,0.9135413999993034
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,6,pick item,False,5,1,1,0.9387566000004881,0.9387566000004881,0.9387566000004881,0.9387566000004881,0.0,0.9387566000004881,0.9387566000004881
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,7,pick item,False,4,1,1,0.8471239000009518,0.8471239000009518,0.8471239000009518,0.8471239000009518,0.0,0.8471239000009518,0.8471239000009518
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,8,confirm order,False,5,5,1,1.081431700000394,1.081431700000394,1.081431700000394,1.081431700000394,0.0,1.081431700000394,1.081431700000394
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,9,pay order,False,4,4,1,0.8990470000007917,0.8990470000007917,0.8990470000007917,0.8990470000007917,0.0,0.8990470000007917,0.8990470000007917
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,10,pick item,False,5,1,1,1.3260159000001295,1.3260159000001295,1.3260159000001295,1.3260159000001295,0.0,1.3260159000001295,1.3260159000001295
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,11,reorder item,False,5,1,1,1.380954099999144,1.380954099999144,1.380954099999144,1.380954099999144,0.0,1.380954099999144,1.380954099999144
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,12,pick item,False,4,1,1,0.9786619000005885,0.9786619000005885,0.9786619000005885,0.9786619000005885,0.0,0.9786619000005885,0.9786619000005885
controlled_mutations_cf_extra_pick_online,smt_smt,component_067_events_0063_objects_0031.jsonocel,,13,place order,False,2,2,1,0.26123370000095747,0.26123370000095747,0.26123370000095747,0.26123370000095747,0.0,0.26123370000095747,0.26123370000095747
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,1,place order,False,4,4,1,0.6253761999996641,0.6253761999996641,0.6253761999996641,0.6253761999996641,0.0,0.6253761999996641,0.6253761999996641
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,2,confirm order,False,4,4,1,0.7030463999999483,0.7030463999999483,0.7030463999999483,0.7030463999999483,0.0,0.7030463999999483,0.7030463999999483
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,3,pay order,False,4,4,1,0.902127899998959,0.902127899998959,0.902127899998959,0.902127899998959,0.0,0.902127899998959,0.902127899998959
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,4,pick item,False,4,1,1,0.8097421999991639,0.8097421999991639,0.8097421999991639,0.8097421999991639,0.0,0.8097421999991639,0.8097421999991639
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,5,pick item,False,4,1,1,0.9504213000000163,0.9504213000000163,0.9504213000000163,0.9504213000000163,0.0,0.9504213000000163,0.9504213000000163
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,6,pick item,False,4,1,1,1.0119503999994777,1.0119503999994777,1.0119503999994777,1.0119503999994777,0.0,1.0119503999994777,1.0119503999994777
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,7,pick item,False,4,1,1,1.258419399999184,1.258419399999184,1.258419399999184,1.258419399999184,0.0,1.258419399999184,1.258419399999184
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,8,create package,False,5,4,1,4.867308999999295,4.867308999999295,4.867308999999295,4.867308999999295,0.0,4.867308999999295,4.867308999999295
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,9,send package,False,5,4,1,5.128793300000325,5.128793300000325,5.128793300000325,5.128793300000325,0.0,5.128793300000325,5.128793300000325
controlled_mutations_cf_extra_pick_online,smt_smt,component_068_events_0009_objects_0005.jsonocel,,10,package delivered,False,5,4,1,9.08753439999964,9.08753439999964,9.08753439999964,9.08753439999964,0.0,9.08753439999964,9.08753439999964
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,1,place order,False,4,4,1,0.6449328999988211,0.6449328999988211,0.6449328999988211,0.6449328999988211,0.0,0.6449328999988211,0.6449328999988211
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,2,pick item,False,4,1,1,0.647208700000192,0.647208700000192,0.647208700000192,0.647208700000192,0.0,0.647208700000192,0.647208700000192
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,3,place order,False,4,4,1,0.6191127999991295,0.6191127999991295,0.6191127999991295,0.6191127999991295,0.0,0.6191127999991295,0.6191127999991295
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,4,pick item,False,4,1,1,0.7709114000008412,0.7709114000008412,0.7709114000008412,0.7709114000008412,0.0,0.7709114000008412,0.7709114000008412
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,5,pick item,False,4,1,1,0.623451199999181,0.623451199999181,0.623451199999181,0.623451199999181,0.0,0.623451199999181,0.623451199999181
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,6,confirm order,False,4,4,1,0.744683900000382,0.744683900000382,0.744683900000382,0.744683900000382,0.0,0.744683900000382,0.744683900000382
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,7,pick item,False,4,1,1,0.8497977999995783,0.8497977999995783,0.8497977999995783,0.8497977999995783,0.0,0.8497977999995783,0.8497977999995783
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,8,confirm order,False,4,4,1,0.987864200000331,0.987864200000331,0.987864200000331,0.987864200000331,0.0,0.987864200000331,0.987864200000331
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,9,place order,False,6,6,1,1.1793106999994052,1.1793106999994052,1.1793106999994052,1.1793106999994052,0.0,1.1793106999994052,1.1793106999994052
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,10,pick item,False,6,1,1,1.4560911999997188,1.4560911999997188,1.4560911999997188,1.4560911999997188,0.0,1.4560911999997188,1.4560911999997188
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,11,confirm order,False,6,6,1,1.5140774999999849,1.5140774999999849,1.5140774999999849,1.5140774999999849,0.0,1.5140774999999849,1.5140774999999849
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,12,pick item,False,6,1,1,2.631157699999676,2.631157699999676,2.631157699999676,2.631157699999676,0.0,2.631157699999676,2.631157699999676
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,13,pick item,False,6,1,1,2.411617399999159,2.411617399999159,2.411617399999159,2.411617399999159,0.0,2.411617399999159,2.411617399999159
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,14,pick item,False,6,1,1,1.8707261999988987,1.8707261999988987,1.8707261999988987,1.8707261999988987,0.0,1.8707261999988987,1.8707261999988987
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,15,pay order,False,6,6,1,2.534152099999119,2.534152099999119,2.534152099999119,2.534152099999119,0.0,2.534152099999119,2.534152099999119
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,16,place order,False,5,5,1,0.8830017000000225,0.8830017000000225,0.8830017000000225,0.8830017000000225,0.0,0.8830017000000225,0.8830017000000225
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,17,pay order,False,4,4,1,1.0506437999993068,1.0506437999993068,1.0506437999993068,1.0506437999993068,0.0,1.0506437999993068,1.0506437999993068
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,18,confirm order,False,5,5,1,1.1131937999998627,1.1131937999998627,1.1131937999998627,1.1131937999998627,0.0,1.1131937999998627,1.1131937999998627
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,19,pick item,False,6,1,1,4.870887900000525,4.870887900000525,4.870887900000525,4.870887900000525,0.0,4.870887900000525,4.870887900000525
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,20,pay order,False,5,5,1,1.2319775000014488,1.2319775000014488,1.2319775000014488,1.2319775000014488,0.0,1.2319775000014488,1.2319775000014488
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,21,pick item,False,4,1,1,0.910078800001429,0.910078800001429,0.910078800001429,0.910078800001429,0.0,0.910078800001429,0.910078800001429
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,22,pick item,False,5,1,1,1.1724264999993466,1.1724264999993466,1.1724264999993466,1.1724264999993466,0.0,1.1724264999993466,1.1724264999993466
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,23,pick item,False,5,1,1,1.2902062000011938,1.2902062000011938,1.2902062000011938,1.2902062000011938,0.0,1.2902062000011938,1.2902062000011938
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,24,pick item,False,5,1,1,1.3822502000002714,1.3822502000002714,1.3822502000002714,1.3822502000002714,0.0,1.3822502000002714,1.3822502000002714
controlled_mutations_cf_missing_pick_online,smt_smt,component_001_events_0030_objects_0020.jsonocel,,25,pick item,False,5,1,1,1.6580763999991177,1.6580763999991177,1.6580763999991177,1.6580763999991177,0.0,1.6580763999991177,1.6580763999991177
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,1,place order,False,7,7,1,1.677252999999837,1.677252999999837,1.677252999999837,1.677252999999837,0.0,1.677252999999837,1.677252999999837
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,2,pick item,False,7,1,1,1.9318475000000035,1.9318475000000035,1.9318475000000035,1.9318475000000035,0.0,1.9318475000000035,1.9318475000000035
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,3,pick item,False,7,1,1,2.103552699998545,2.103552699998545,2.103552699998545,2.103552699998545,0.0,2.103552699998545,2.103552699998545
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,4,pick item,False,7,1,1,1.9243861000013567,1.9243861000013567,1.9243861000013567,1.9243861000013567,0.0,1.9243861000013567,1.9243861000013567
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,5,pick item,False,7,1,1,2.0043673000000126,2.0043673000000126,2.0043673000000126,2.0043673000000126,0.0,2.0043673000000126,2.0043673000000126
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,6,item out of stock,False,7,1,1,3.278024999999616,3.278024999999616,3.278024999999616,3.278024999999616,0.0,3.278024999999616,3.278024999999616
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,7,confirm order,False,7,7,1,4.173900899999353,4.173900899999353,4.173900899999353,4.173900899999353,0.0,4.173900899999353,4.173900899999353
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,8,reorder item,False,7,1,1,6.747756200000367,6.747756200000367,6.747756200000367,6.747756200000367,0.0,6.747756200000367,6.747756200000367
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,9,item out of stock,False,7,1,1,5.126799400000891,5.126799400000891,5.126799400000891,5.126799400000891,0.0,5.126799400000891,5.126799400000891
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,10,place order,False,4,4,1,0.5957960000014282,0.5957960000014282,0.5957960000014282,0.5957960000014282,0.0,0.5957960000014282,0.5957960000014282
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,11,pick item,False,4,1,1,0.7627100000008795,0.7627100000008795,0.7627100000008795,0.7627100000008795,0.0,0.7627100000008795,0.7627100000008795
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,12,pick item,False,4,1,1,0.6793907999999647,0.6793907999999647,0.6793907999999647,0.6793907999999647,0.0,0.6793907999999647,0.6793907999999647
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,13,confirm order,False,4,4,1,0.9305494999989605,0.9305494999989605,0.9305494999989605,0.9305494999989605,0.0,0.9305494999989605,0.9305494999989605
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,14,pay order,False,4,4,1,1.2050748000001477,1.2050748000001477,1.2050748000001477,1.2050748000001477,0.0,1.2050748000001477,1.2050748000001477
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,15,reorder item,False,7,1,1,11.90847070000018,11.90847070000018,11.90847070000018,11.90847070000018,0.0,11.90847070000018,11.90847070000018
controlled_mutations_cf_missing_pick_online,smt_smt,component_002_events_0028_objects_0013.jsonocel,,16,item out of stock,False,4,1,1,1.1296641999997519,1.1296641999997519,1.1296641999997519,1.1296641999997519,0.0,1.1296641999997519,1.1296641999997519
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,1,place order,False,9,9,1,2.9435114999996586,2.9435114999996586,2.9435114999996586,2.9435114999996586,0.0,2.9435114999996586,2.9435114999996586
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,2,pick item,False,9,1,1,3.047197400001096,3.047197400001096,3.047197400001096,3.047197400001096,0.0,3.047197400001096,3.047197400001096
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,3,item out of stock,False,9,1,1,3.225247500000478,3.225247500000478,3.225247500000478,3.225247500000478,0.0,3.225247500000478,3.225247500000478
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,4,pick item,False,9,1,1,2.7826318000006722,2.7826318000006722,2.7826318000006722,2.7826318000006722,0.0,2.7826318000006722,2.7826318000006722
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,5,reorder item,False,9,1,1,4.367494399999487,4.367494399999487,4.367494399999487,4.367494399999487,0.0,4.367494399999487,4.367494399999487
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,6,item out of stock,False,9,1,1,6.336295699999027,6.336295699999027,6.336295699999027,6.336295699999027,0.0,6.336295699999027,6.336295699999027
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,7,pick item,False,9,1,1,11.268021500000032,11.268021500000032,11.268021500000032,11.268021500000032,0.0,11.268021500000032,11.268021500000032
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,8,pick item,False,9,1,1,8.614833499999804,8.614833499999804,8.614833499999804,8.614833499999804,0.0,8.614833499999804,8.614833499999804
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,9,confirm order,False,9,9,1,31.992638399999123,31.992638399999123,31.992638399999123,31.992638399999123,0.0,31.992638399999123,31.992638399999123
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,10,pick item,False,9,1,1,17.547331800000393,17.547331800000393,17.547331800000393,17.547331800000393,0.0,17.547331800000393,17.547331800000393
controlled_mutations_cf_missing_pick_online,smt_smt,component_003_events_0022_objects_0011.jsonocel,,11,reorder item,False,9,1,1,30.484260299999733,30.484260299999733,30.484260299999733,30.484260299999733,0.0,30.484260299999733,30.484260299999733
controlled_mutations_cf_missing_pick_online,smt_smt,component_004_events_0013_objects_0009.jsonocel,,1,place order,False,8,8,1,2.1017240999990463,2.1017240999990463,2.1017240999990463,2.1017240999990463,0.0,2.1017240999990463,2.1017240999990463
controlled_mutations_cf_missing_pick_online,smt_smt,component_004_events_0013_objects_0009.jsonocel,,2,pick item,False,8,1,1,2.093493899999885,2.093493899999885,2.093493899999885,2.093493899999885,0.0,2.093493899999885,2.093493899999885
controlled_mutations_cf_missing_pick_online,smt_smt,component_004_events_0013_objects_0009.jsonocel,,3,pick item,False,8,1,1,2.598466699999335,2.598466699999335,2.598466699999335,2.598466699999335,0.0,2.598466699999335,2.598466699999335
controlled_mutations_cf_missing_pick_online,smt_smt,component_004_events_0013_objects_0009.jsonocel,,4,confirm order,False,8,8,1,2.8271855999992113,2.8271855999992113,2.8271855999992113,2.8271855999992113,0.0,2.8271855999992113,2.8271855999992113
controlled_mutations_cf_missing_pick_online,smt_smt,component_004_events_0013_objects_0009.jsonocel,,5,pick item,False,8,1,1,3.2356331999999384,3.2356331999999384,3.2356331999999384,3.2356331999999384,0.0,3.2356331999999384,3.2356331999999384
controlled_mutations_cf_missing_pick_online,smt_smt,component_004_events_0013_objects_0009.jsonocel,,6,pick item,False,8,1,1,4.941410999999789,4.941410999999789,4.941410999999789,4.941410999999789,0.0,4.941410999999789,4.941410999999789
controlled_mutations_cf_missing_pick_online,smt_smt,component_004_events_0013_objects_0009.jsonocel,,7,pick item,False,8,1,1,4.798859600001379,4.798859600001379,4.798859600001379,4.798859600001379,0.0,4.798859600001379,4.798859600001379
controlled_mutations_cf_missing_pick_online,smt_smt,component_004_events_0013_objects_0009.jsonocel,,8,pick item,False,8,1,1,4.017242500000066,4.017242500000066,4.017242500000066,4.017242500000066,0.0,4.017242500000066,4.017242500000066
controlled_mutations_cf_missing_pick_online,smt_smt,component_004_events_0013_objects_0009.jsonocel,,9,pay order,False,8,8,1,23.94572429999971,23.94572429999971,23.94572429999971,23.94572429999971,0.0,23.94572429999971,23.94572429999971
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,1,place order,False,8,8,1,2.1591093000006367,2.1591093000006367,2.1591093000006367,2.1591093000006367,0.0,2.1591093000006367,2.1591093000006367
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,2,item out of stock,False,8,1,1,2.1847890999997617,2.1847890999997617,2.1847890999997617,2.1847890999997617,0.0,2.1847890999997617,2.1847890999997617
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,3,item out of stock,False,8,1,1,2.0477625999992597,2.0477625999992597,2.0477625999992597,2.0477625999992597,0.0,2.0477625999992597,2.0477625999992597
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,4,reorder item,False,8,1,1,3.263018000001466,3.263018000001466,3.263018000001466,3.263018000001466,0.0,3.263018000001466,3.263018000001466
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,5,confirm order,False,8,8,1,3.7723910000004253,3.7723910000004253,3.7723910000004253,3.7723910000004253,0.0,3.7723910000004253,3.7723910000004253
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,6,pick item,False,8,1,1,3.983821900001203,3.983821900001203,3.983821900001203,3.983821900001203,0.0,3.983821900001203,3.983821900001203
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,7,item out of stock,False,8,1,1,6.041737999999896,6.041737999999896,6.041737999999896,6.041737999999896,0.0,6.041737999999896,6.041737999999896
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,8,item out of stock,False,8,1,1,6.697740200001135,6.697740200001135,6.697740200001135,6.697740200001135,0.0,6.697740200001135,6.697740200001135
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,9,reorder item,False,8,1,1,21.962734500000806,21.962734500000806,21.962734500000806,21.962734500000806,0.0,21.962734500000806,21.962734500000806
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,10,reorder item,False,8,1,1,18.147802699999374,18.147802699999374,18.147802699999374,18.147802699999374,0.0,18.147802699999374,18.147802699999374
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,11,pick item,False,8,1,1,35.58669840000039,35.58669840000039,35.58669840000039,35.58669840000039,0.0,35.58669840000039,35.58669840000039
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,12,pick item,False,8,1,1,38.029709399999774,38.029709399999774,38.029709399999774,38.029709399999774,0.0,38.029709399999774,38.029709399999774
controlled_mutations_cf_missing_pick_online,smt_smt,component_005_events_0035_objects_0016.jsonocel,,13,pay order,False,8,8,1,56.30118510000102,56.30118510000102,56.30118510000102,56.30118510000102,0.0,56.30118510000102,56.30118510000102
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,1,place order,False,5,5,1,0.9086936000003334,0.9086936000003334,0.9086936000003334,0.9086936000003334,0.0,0.9086936000003334,0.9086936000003334
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,2,pick item,False,5,1,1,0.83352879999984,0.83352879999984,0.83352879999984,0.83352879999984,0.0,0.83352879999984,0.83352879999984
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,3,confirm order,False,5,5,1,1.154020699999819,1.154020699999819,1.154020699999819,1.154020699999819,0.0,1.154020699999819,1.154020699999819
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,4,pick item,False,5,1,1,1.2446838000014395,1.2446838000014395,1.2446838000014395,1.2446838000014395,0.0,1.2446838000014395,1.2446838000014395
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,5,place order,False,5,5,1,0.9489519999988261,0.9489519999988261,0.9489519999988261,0.9489519999988261,0.0,0.9489519999988261,0.9489519999988261
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,6,confirm order,False,5,5,1,0.9938559999991412,0.9938559999991412,0.9938559999991412,0.9938559999991412,0.0,0.9938559999991412,0.9938559999991412
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,7,pick item,False,5,1,1,0.994788799998787,0.994788799998787,0.994788799998787,0.994788799998787,0.0,0.994788799998787,0.994788799998787
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,8,item out of stock,False,5,1,1,1.384058300000106,1.384058300000106,1.384058300000106,1.384058300000106,0.0,1.384058300000106,1.384058300000106
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,9,pick item,False,5,1,1,1.4947926000004372,1.4947926000004372,1.4947926000004372,1.4947926000004372,0.0,1.4947926000004372,1.4947926000004372
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,10,reorder item,False,5,1,1,1.4350489000007656,1.4350489000007656,1.4350489000007656,1.4350489000007656,0.0,1.4350489000007656,1.4350489000007656
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,11,pick item,False,5,1,1,1.1852213000001939,1.1852213000001939,1.1852213000001939,1.1852213000001939,0.0,1.1852213000001939,1.1852213000001939
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,12,item out of stock,False,5,1,1,1.151141700000153,1.151141700000153,1.151141700000153,1.151141700000153,0.0,1.151141700000153,1.151141700000153
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,13,reorder item,False,5,1,1,1.4688805000005232,1.4688805000005232,1.4688805000005232,1.4688805000005232,0.0,1.4688805000005232,1.4688805000005232
controlled_mutations_cf_missing_pick_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,14,place order,False,3,3,1,0.42264930000055756,0.42264930000055756,0.42264930000055756,0.42264930000055756,0.0,0.42264930000055756,0.42264930000055756
controlled_mutations_cf_missing_pick_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,1,place order,False,7,7,1,1.5879518999990978,1.5879518999990978,1.5879518999990978,1.5879518999990978,0.0,1.5879518999990978,1.5879518999990978
controlled_mutations_cf_missing_pick_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,2,pick item,False,7,1,1,1.6607616999990569,1.6607616999990569,1.6607616999990569,1.6607616999990569,0.0,1.6607616999990569,1.6607616999990569
controlled_mutations_cf_missing_pick_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,3,pick item,False,7,1,1,2.023229500000525,2.023229500000525,2.023229500000525,2.023229500000525,0.0,2.023229500000525,2.023229500000525
controlled_mutations_cf_missing_pick_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,4,confirm order,False,7,7,1,2.454444999999396,2.454444999999396,2.454444999999396,2.454444999999396,0.0,2.454444999999396,2.454444999999396
controlled_mutations_cf_missing_pick_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,5,pick item,False,7,1,1,2.5049061000008805,2.5049061000008805,2.5049061000008805,2.5049061000008805,0.0,2.5049061000008805,2.5049061000008805
controlled_mutations_cf_missing_pick_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,6,pick item,False,7,1,1,3.37503149999975,3.37503149999975,3.37503149999975,3.37503149999975,0.0,3.37503149999975,3.37503149999975
controlled_mutations_cf_missing_pick_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,7,item out of stock,False,7,1,1,5.037964099999954,5.037964099999954,5.037964099999954,5.037964099999954,0.0,5.037964099999954,5.037964099999954
controlled_mutations_cf_missing_pick_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,8,reorder item,False,7,1,1,5.265143900000112,5.265143900000112,5.265143900000112,5.265143900000112,0.0,5.265143900000112,5.265143900000112
controlled_mutations_cf_missing_pick_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,9,pick item,False,7,1,1,7.559621200000038,7.559621200000038,7.559621200000038,7.559621200000038,0.0,7.559621200000038,7.559621200000038
controlled_mutations_cf_missing_pick_online,smt_smt,component_011_events_0028_objects_0017.jsonocel,,1,place order,False,7,7,1,1.5603468000008434,1.5603468000008434,1.5603468000008434,1.5603468000008434,0.0,1.5603468000008434,1.5603468000008434
