file,online_backend,offline_backend,update_index,stream_position,component,prefix_position,event_id,activity,event_object_count,component_object_count,component_event_count,merged,wall_seconds,feasible,cost,control_flow_cost,data_cost,object_cost,encode_seconds,solve_seconds,certification_route,experiment,combo,repetition,partial
orders_20_interleaved.jsonocel,smt,smt,14,14,14,14,13,place order,3,3,1,False,0.38857210000000464,True,0,0,0,0,0.1962987999999939,0.1169749999999965,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,15,15,15,15,14,place order,3,3,1,False,0.3705238999999949,True,0,0,0,0,0.19796219999997788,0.0947044000000119,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,16,16,16,16,15,place order,3,3,1,False,0.37270110000000045,True,0,0,0,0,0.1986426999999935,0.0972054000000071,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,17,17,17,17,16,place order,3,3,1,False,0.378179700000004,True,0,0,0,0,0.19632099999998331,0.10052819999998519,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,18,18,18,18,17,place order,3,3,1,False,0.37641830000001164,True,0,0,0,0,0.1970577000000162,0.09473560000000703,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,19,19,19,19,18,place order,3,3,1,False,0.4528443000000095,True,0,0,0,0,0.19299649999999247,0.1277083000000232,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,20,20,20,20,19,place order,3,3,1,False,0.3981510000000128,True,0,0,0,0,0.1990348999999867,0.11929889999998977,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,21,21,1,21,20,pick item,2,3,2,False,0.4168638999999814,True,0,0,0,0,0.20545430000001375,0.12826719999998204,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,22,22,2,22,21,pick item,2,3,2,False,0.41047779999999534,True,0,0,0,0,0.20580640000000017,0.12061959999999772,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,23,23,3,23,22,pick item,2,3,2,False,0.42654849999999556,True,0,0,0,0,0.20827389999999468,0.12709920000000352,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,24,24,4,24,23,pick item,2,3,2,False,0.4376861000000076,True,0,0,0,0,0.20837489999999548,0.14525789999999006,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,25,25,5,25,24,pick item,2,3,2,False,0.43218590000000745,True,0,0,0,0,0.20866950000001339,0.13553730000000996,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,26,26,6,26,25,pick item,2,3,2,False,0.45183469999997783,True,0,0,0,0,0.20645609999999692,0.1584746999999993,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,27,27,7,27,26,pick item,2,3,2,False,0.4211398999999858,True,0,0,0,0,0.2076697999999908,0.12114439999999149,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,28,28,8,28,27,pick item,2,3,2,False,0.411064400000015,True,0,0,0,0,0.20660029999999097,0.11522070000000895,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,29,29,9,29,28,pick item,2,3,2,False,0.48861889999997743,True,0,0,0,0,0.20150279999998588,0.13637679999999364,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,30,30,10,30,29,pick item,2,3,2,False,0.45609669999998914,True,0,0,0,0,0.2065189999999859,0.1593975000000114,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,31,31,11,31,30,pick item,2,3,2,False,0.4253639000000078,True,0,0,0,0,0.20689589999997793,0.1272735999999952,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,32,32,12,32,31,pick item,2,3,2,False,0.43310859999999707,True,0,0,0,0,0.21646369999999138,0.119554700000009,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,33,33,13,33,32,pick item,2,3,2,False,0.45033180000001494,True,0,0,0,0,0.20611600000000863,0.15452550000000542,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,34,34,14,34,33,pick item,2,3,2,False,0.42221530000000485,True,0,0,0,0,0.20986780000001204,0.12248319999997648,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,35,35,15,35,34,pick item,2,3,2,False,0.41988249999999994,True,0,0,0,0,0.20825099999998997,0.1275449999999978,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,36,36,16,36,35,pick item,2,3,2,False,0.4453910999999948,True,0,0,0,0,0.20829330000000823,0.14606119999999123,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,37,37,17,37,36,pick item,2,3,2,False,0.432261699999998,True,0,0,0,0,0.20802689999999302,0.12722759999999766,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,38,38,18,38,37,pick item,2,3,2,False,0.42413740000000644,True,0,0,0,0,0.2080778000000123,0.12676629999998568,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,39,39,19,39,38,pick item,2,3,2,False,0.46797460000001934,True,0,0,0,0,0.20266069999999559,0.1129472000000078,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,40,40,20,40,39,pick item,2,3,2,False,0.4280202999999858,True,0,0,0,0,0.20538759999999456,0.13347350000000802,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,41,41,1,41,40,pick item,2,3,3,False,0.5047509999999988,True,0,0,0,0,0.21228730000001406,0.20391069999999445,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,42,42,2,42,41,pick item,2,3,3,False,0.44104319999999575,True,0,0,0,0,0.21289930000000368,0.12594770000001176,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,43,43,3,43,42,pick item,2,3,3,False,0.45890719999999874,True,0,0,0,0,0.2134285999999861,0.15440730000000258,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,44,44,4,44,43,pick item,2,3,3,False,0.46512100000001055,True,0,0,0,0,0.21261189999998464,0.15880310000000009,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,45,45,5,45,44,pick item,2,3,3,False,0.5011193999999932,True,0,0,0,0,0.21326170000000388,0.19665639999999485,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,46,46,6,46,45,pick item,2,3,3,False,0.4475886000000173,True,0,0,0,0,0.2212399000000005,0.12984819999999786,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,47,47,7,47,46,pick item,2,3,3,False,0.46780849999998964,True,0,0,0,0,0.2144493000000125,0.16124609999999961,,component_scale_online,smt_smt,1,
